variant,seed,test_year,group,features,repeat,block_length,n_days,baseline_sharpe,perturbed_sharpe,sharpe_loss,baseline_net_pnl,perturbed_net_pnl,net_pnl_loss,action_disagreement_pct,delta_position_changes,delta_flat_pct
Full IQN,42,2021,RegimeHLScore,RegimeHLScore,5,20,251,-0.8102,-0.6633,-0.14690000000000003,-0.19155,-0.155755,-0.035794999999999993,9.163346613545817,10,1.5936254980079667
Full IQN,42,2021,RegimeHLScore,RegimeHLScore,6,20,251,-0.8102,-1.0868,0.27659999999999996,-0.19155,-0.254656,0.063106,16.733067729083665,8,1.195219123505975
Full IQN,42,2021,RegimeHLScore,RegimeHLScore,7,20,251,-0.8102,-0.428,-0.38220000000000004,-0.19155,-0.098922,-0.092628,15.936254980079681,5,1.195219123505975
Full IQN,42,2021,RegimeHLScore,RegimeHLScore,8,20,251,-0.8102,-1.1023,0.2921,-0.19155,-0.258876,0.067326,17.928286852589643,7,0.3984063745019917
Full IQN,42,2021,RegimeHLScore,RegimeHLScore,9,20,251,-0.8102,-1.1163,0.30610000000000004,-0.19155,-0.258423,0.06687300000000002,14.741035856573706,12,2.39043824701195
Full IQN,42,2021,RegimeHLScore,RegimeHLScore,10,20,251,-0.8102,-0.8293,0.019100000000000006,-0.19155,-0.195017,0.003466999999999998,11.553784860557768,5,-0.39840637450199523
Full IQN,42,2021,RegimeHLScore,RegimeHLScore,11,20,251,-0.8102,-0.8245,0.01429999999999998,-0.19155,-0.189883,-0.0016670000000000018,14.741035856573706,10,2.39043824701195
Full IQN,42,2021,RegimeHLScore,RegimeHLScore,12,20,251,-0.8102,-0.9997,0.1895,-0.19155,-0.231979,0.04042899999999999,16.334661354581673,11,2.39043824701195
Full IQN,42,2021,RegimeHLScore,RegimeHLScore,13,20,251,-0.8102,-1.3409,0.5307,-0.19155,-0.311107,0.11955700000000002,19.9203187250996,8,1.9920318725099584
Full IQN,42,2021,RegimeHLScore,RegimeHLScore,14,20,251,-0.8102,-0.6035,-0.2067,-0.19155,-0.14171,-0.049839999999999995,16.334661354581673,1,0.0
Full IQN,42,2021,RegimeHLScore,RegimeHLScore,15,20,251,-0.8102,-1.2867,0.4764999999999999,-0.19155,-0.298024,0.10647400000000001,15.139442231075698,7,0.3984063745019917
Full IQN,42,2021,RegimeHLScore,RegimeHLScore,16,20,251,-0.8102,-1.3122,0.502,-0.19155,-0.307482,0.11593199999999998,13.94422310756972,-4,-1.5936254980079703
Full IQN,42,2021,RegimeHLScore,RegimeHLScore,17,20,251,-0.8102,-1.6235,0.8132999999999999,-0.19155,-0.375532,0.18398199999999998,14.342629482071715,10,2.39043824701195
Full IQN,42,2021,RegimeHLScore,RegimeHLScore,18,20,251,-0.8102,-1.3406,0.5304,-0.19155,-0.319557,0.12800699999999998,12.350597609561753,-1,-0.7968127490039869
Full IQN,42,2021,RegimeHLScore,RegimeHLScore,19,20,251,-0.8102,-1.8696,1.0594,-0.19155,-0.441679,0.250129,13.545816733067728,-3,-1.5936254980079703
Full IQN,42,2021,RegimeCVScore,RegimeCVScore,0,20,251,-0.8102,-0.411,-0.39920000000000005,-0.19155,-0.098406,-0.093144,31.47410358565737,-2,-0.7968127490039869
Full IQN,42,2021,RegimeCVScore,RegimeCVScore,1,20,251,-0.8102,-0.9389,0.12869999999999993,-0.19155,-0.217122,0.02557200000000001,34.26294820717131,2,1.5936254980079667
Full IQN,42,2021,RegimeCVScore,RegimeCVScore,2,20,251,-0.8102,-1.3348,0.5246,-0.19155,-0.323343,0.131793,27.88844621513944,3,0.7968127490039834
Full IQN,42,2021,RegimeCVScore,RegimeCVScore,3,20,251,-0.8102,-0.6958,-0.11440000000000006,-0.19155,-0.169054,-0.022495999999999988,27.490039840637447,-5,-1.1952191235059786
Full IQN,42,2021,RegimeCVScore,RegimeCVScore,4,20,251,-0.8102,-0.3585,-0.45170000000000005,-0.19155,-0.082992,-0.108558,29.880478087649404,-9,-0.39840637450199523
Full IQN,42,2021,RegimeCVScore,RegimeCVScore,5,20,251,-0.8102,-0.1777,-0.6325000000000001,-0.19155,-0.04277,-0.14878,24.302788844621514,5,-2.788844621513947
Full IQN,42,2021,RegimeCVScore,RegimeCVScore,6,20,251,-0.8102,-1.4274,0.6172,-0.19155,-0.338865,0.14731500000000003,29.08366533864542,-2,-1.1952191235059786
Full IQN,42,2021,RegimeCVScore,RegimeCVScore,7,20,251,-0.8102,-0.3309,-0.4793,-0.19155,-0.078722,-0.112828,32.27091633466135,-5,-0.39840637450199523
Full IQN,42,2021,RegimeCVScore,RegimeCVScore,8,20,251,-0.8102,-1.567,0.7567999999999999,-0.19155,-0.381947,0.19039699999999998,29.880478087649404,-5,-4.382470119521914
Full IQN,42,2021,RegimeCVScore,RegimeCVScore,9,20,251,-0.8102,-0.1813,-0.6289,-0.19155,-0.042422,-0.14912799999999998,29.880478087649404,1,0.3984063745019917
Full IQN,42,2021,RegimeCVScore,RegimeCVScore,10,20,251,-0.8102,-0.8948,0.08460000000000001,-0.19155,-0.218111,0.026561,31.872509960159363,-4,-0.7968127490039869
Full IQN,42,2021,RegimeCVScore,RegimeCVScore,11,20,251,-0.8102,-1.4662,0.6559999999999999,-0.19155,-0.346874,0.15532400000000002,34.66135458167331,-10,-1.5936254980079703
Full IQN,42,2021,RegimeCVScore,RegimeCVScore,12,20,251,-0.8102,-0.6158,-0.19440000000000002,-0.19155,-0.142586,-0.04896400000000001,23.107569721115535,4,1.9920318725099584
Full IQN,42,2021,RegimeCVScore,RegimeCVScore,13,20,251,-0.8102,-0.4865,-0.32370000000000004,-0.19155,-0.110379,-0.081171,32.27091633466135,8,2.7888446215139417
Full IQN,42,2021,RegimeCVScore,RegimeCVScore,14,20,251,-0.8102,-0.2576,-0.5526,-0.19155,-0.062962,-0.12858799999999998,41.43426294820717,-7,-2.3904382470119536
Full IQN,42,2021,RegimeCVScore,RegimeCVScore,15,20,251,-0.8102,-0.2608,-0.5494000000000001,-0.19155,-0.062385,-0.129165,22.31075697211155,1,0.0
Full IQN,42,2021,RegimeCVScore,RegimeCVScore,16,20,251,-0.8102,0.3763,-1.1865,-0.19155,0.085597,-0.27714700000000003,31.07569721115538,-5,-1.1952191235059786
Full IQN,42,2021,RegimeCVScore,RegimeCVScore,17,20,251,-0.8102,-0.4665,-0.3437,-0.19155,-0.111785,-0.079765,20.318725099601593,-8,-3.984063745019922
Full IQN,42,2021,RegimeCVScore,RegimeCVScore,18,20,251,-0.8102,-1.5673,0.7570999999999999,-0.19155,-0.354916,0.163366,37.05179282868526,-2,-0.39840637450199523
Full IQN,42,2021,RegimeCVScore,RegimeCVScore,19,20,251,-0.8102,-0.5654,-0.24480000000000002,-0.19155,-0.130916,-0.06063399999999999,31.872509960159363,-5,1.5936254980079667
Full IQN,42,2021,EG + Half-life,RegimeEGScore + RegimeHLScore,0,20,251,-0.8102,-1.557,0.7467999999999999,-0.19155,-0.366198,0.17464800000000003,17.131474103585656,3,0.3984063745019917
Full IQN,42,2021,EG + Half-life,RegimeEGScore + RegimeHLScore,1,20,251,-0.8102,-1.1245,0.3143,-0.19155,-0.263531,0.07198100000000002,14.741035856573706,9,0.7968127490039834
Full IQN,42,2021,EG + Half-life,RegimeEGScore + RegimeHLScore,2,20,251,-0.8102,-0.8571,0.04689999999999994,-0.19155,-0.19994,0.008390000000000009,11.952191235059761,2,0.7968127490039834
Full IQN,42,2021,EG + Half-life,RegimeEGScore + RegimeHLScore,3,20,251,-0.8102,-1.2775,0.46730000000000005,-0.19155,-0.300702,0.10915200000000003,14.741035856573706,1,-1.1952191235059786
Full IQN,42,2021,EG + Half-life,RegimeEGScore + RegimeHLScore,4,20,251,-0.8102,-0.928,0.11780000000000002,-0.19155,-0.219431,0.02788099999999999,9.9601593625498,-3,-0.39840637450199523
Full IQN,42,2021,EG + Half-life,RegimeEGScore + RegimeHLScore,5,20,251,-0.8102,-1.1581,0.3478999999999999,-0.19155,-0.273243,0.08169300000000002,12.350597609561753,3,-1.1952191235059786
Full IQN,42,2021,EG + Half-life,RegimeEGScore + RegimeHLScore,6,20,251,-0.8102,-0.6875,-0.12270000000000003,-0.19155,-0.158237,-0.03331300000000001,20.717131474103585,11,4.382470119521912
Full IQN,42,2021,EG + Half-life,RegimeEGScore + RegimeHLScore,7,20,251,-0.8102,-1.2866,0.47639999999999993,-0.19155,-0.301351,0.10980099999999998,11.553784860557768,-3,-2.788844621513947
Full IQN,42,2021,EG + Half-life,RegimeEGScore + RegimeHLScore,8,20,251,-0.8102,-1.0053,0.19510000000000005,-0.19155,-0.235316,0.043766,14.741035856573706,7,1.195219123505975
Full IQN,42,2021,EG + Half-life,RegimeEGScore + RegimeHLScore,9,20,251,-0.8102,-2.1644,1.3542,-0.19155,-0.508358,0.316808,21.51394422310757,1,1.195219123505975
Full IQN,42,2021,EG + Half-life,RegimeEGScore + RegimeHLScore,10,20,251,-0.8102,-0.7283,-0.08190000000000008,-0.19155,-0.169419,-0.022131000000000012,11.952191235059761,-2,-0.7968127490039869
Full IQN,42,2021,EG + Half-life,RegimeEGScore + RegimeHLScore,11,20,251,-0.8102,-0.7476,-0.06259999999999999,-0.19155,-0.177495,-0.014054999999999984,13.147410358565736,3,-1.1952191235059786
Full IQN,42,2021,EG + Half-life,RegimeEGScore + RegimeHLScore,12,20,251,-0.8102,-0.2993,-0.5109,-0.19155,-0.070571,-0.120979,13.147410358565736,9,-0.39840637450199523
Full IQN,42,2021,EG + Half-life,RegimeEGScore + RegimeHLScore,13,20,251,-0.8102,-0.8198,0.009599999999999942,-0.19155,-0.190793,-0.0007570000000000077,16.334661354581673,6,1.195219123505975
Full IQN,42,2021,EG + Half-life,RegimeEGScore + RegimeHLScore,14,20,251,-0.8102,-0.7108,-0.09940000000000004,-0.19155,-0.167977,-0.02357300000000001,15.139442231075698,4,-0.7968127490039869
Full IQN,42,2021,EG + Half-life,RegimeEGScore + RegimeHLScore,15,20,251,-0.8102,-0.7905,-0.01970000000000005,-0.19155,-0.18318,-0.008369999999999989,15.936254980079681,15,3.9840637450199203
Full IQN,42,2021,EG + Half-life,RegimeEGScore + RegimeHLScore,16,20,251,-0.8102,-0.7217,-0.08850000000000002,-0.19155,-0.170602,-0.020947999999999994,8.366533864541832,3,-0.39840637450199523
Full IQN,42,2021,EG + Half-life,RegimeEGScore + RegimeHLScore,17,20,251,-0.8102,-1.2961,0.4859,-0.19155,-0.302784,0.111234,15.936254980079681,8,2.39043824701195
Full IQN,42,2021,EG + Half-life,RegimeEGScore + RegimeHLScore,18,20,251,-0.8102,-1.711,0.9008,-0.19155,-0.397385,0.205835,11.155378486055776,3,2.39043824701195
Full IQN,42,2021,EG + Half-life,RegimeEGScore + RegimeHLScore,19,20,251,-0.8102,-0.8346,0.024399999999999977,-0.19155,-0.194354,0.002804000000000001,15.53784860557769,9,1.195219123505975
Full IQN,42,2021,All Regime,RegimeEGScore + RegimeHLScore + RegimeCVScore,0,20,251,-0.8102,-0.5717,-0.23850000000000005,-0.19155,-0.135173,-0.05637700000000001,32.27091633466135,-1,-1.1952191235059786
Full IQN,42,2021,All Regime,RegimeEGScore + RegimeHLScore + RegimeCVScore,1,20,251,-0.8102,-0.8739,0.06369999999999998,-0.19155,-0.207696,0.016145999999999994,37.84860557768924,2,-0.39840637450199523
Full IQN,42,2021,All Regime,RegimeEGScore + RegimeHLScore + RegimeCVScore,2,20,251,-0.8102,-0.9417,0.13149999999999995,-0.19155,-0.224925,0.033375000000000016,35.45816733067729,-5,-3.5856573705179304
Full IQN,42,2021,All Regime,RegimeEGScore + RegimeHLScore + RegimeCVScore,3,20,251,-0.8102,-0.362,-0.44820000000000004,-0.19155,-0.086227,-0.105323,33.46613545816733,-20,-4.382470119521914
Full IQN,42,2021,All Regime,RegimeEGScore + RegimeHLScore + RegimeCVScore,4,20,251,-0.8102,-1.181,0.3708,-0.19155,-0.281254,0.089704,34.26294820717131,-6,-1.992031872509962
Full IQN,42,2021,All Regime,RegimeEGScore + RegimeHLScore + RegimeCVScore,5,20,251,-0.8102,-1.0447,0.23449999999999993,-0.19155,-0.246981,0.05543100000000001,33.46613545816733,-6,-1.5936254980079703
Full IQN,42,2021,All Regime,RegimeEGScore + RegimeHLScore + RegimeCVScore,6,20,251,-0.8102,-1.4727,0.6624999999999999,-0.19155,-0.349251,0.15770099999999998,32.27091633466135,-10,-2.788844621513947
Full IQN,42,2021,All Regime,RegimeEGScore + RegimeHLScore + RegimeCVScore,7,20,251,-0.8102,-1.033,0.2227999999999999,-0.19155,-0.244065,0.052515000000000006,37.05179282868526,-19,-0.7968127490039869
Full IQN,42,2021,All Regime,RegimeEGScore + RegimeHLScore + RegimeCVScore,8,20,251,-0.8102,-1.2117,0.40149999999999997,-0.19155,-0.288604,0.09705400000000003,27.88844621513944,-3,-0.39840637450199523
Full IQN,42,2021,All Regime,RegimeEGScore + RegimeHLScore + RegimeCVScore,9,20,251,-0.8102,-0.3742,-0.43600000000000005,-0.19155,-0.088793,-0.102757,27.88844621513944,-16,-1.5936254980079703
Full IQN,42,2021,All Regime,RegimeEGScore + RegimeHLScore + RegimeCVScore,10,20,251,-0.8102,-1.7822,0.972,-0.19155,-0.421147,0.229597,37.84860557768924,-10,-1.5936254980079703
Full IQN,42,2021,All Regime,RegimeEGScore + RegimeHLScore + RegimeCVScore,11,20,251,-0.8102,-1.3784,0.5682,-0.19155,-0.326953,0.135403,31.872509960159363,-18,-1.5936254980079703
Full IQN,42,2021,All Regime,RegimeEGScore + RegimeHLScore + RegimeCVScore,12,20,251,-0.8102,-0.315,-0.49520000000000003,-0.19155,-0.074042,-0.117508,30.278884462151396,2,-0.39840637450199523
Full IQN,42,2021,All Regime,RegimeEGScore + RegimeHLScore + RegimeCVScore,13,20,251,-0.8102,-0.598,-0.21220000000000006,-0.19155,-0.140694,-0.050855999999999985,32.669322709163346,-27,-2.3904382470119536
Full IQN,42,2021,All Regime,RegimeEGScore + RegimeHLScore + RegimeCVScore,14,20,251,-0.8102,-2.2395,1.4293,-0.19155,-0.519421,0.327871,38.24701195219124,-12,1.195219123505975
Full IQN,42,2021,All Regime,RegimeEGScore + RegimeHLScore + RegimeCVScore,15,20,251,-0.8102,-1.0761,0.2659,-0.19155,-0.251003,0.05945299999999998,29.482071713147413,-11,2.7888446215139417
Full IQN,42,2021,All Regime,RegimeEGScore + RegimeHLScore + RegimeCVScore,16,20,251,-0.8102,-1.4772,0.667,-0.19155,-0.350806,0.159256,26.693227091633464,-10,-1.5936254980079703
Full IQN,42,2021,All Regime,RegimeEGScore + RegimeHLScore + RegimeCVScore,17,20,251,-0.8102,-2.6057,1.7955,-0.19155,-0.617686,0.42613599999999996,33.86454183266932,-13,-2.3904382470119536
Full IQN,42,2021,All Regime,RegimeEGScore + RegimeHLScore + RegimeCVScore,18,20,251,-0.8102,-1.666,0.8557999999999999,-0.19155,-0.391388,0.19983800000000002,36.65338645418327,-3,1.9920318725099584
Full IQN,42,2021,All Regime,RegimeEGScore + RegimeHLScore + RegimeCVScore,19,20,251,-0.8102,-1.1776,0.36739999999999995,-0.19155,-0.288408,0.096858,41.43426294820717,-5,-2.788844621513947
Full IQN,42,2021,All Base,ZScore20 + SpreadReturn + RollStd20 + DeltaBeta5d + VolS_roll20 + VolSM_roll20,0,20,251,-0.8102,-0.4855,-0.32470000000000004,-0.19155,-0.113388,-0.078162,50.99601593625498,-4,-4.382470119521914
Full IQN,42,2021,All Base,ZScore20 + SpreadReturn + RollStd20 + DeltaBeta5d + VolS_roll20 + VolSM_roll20,1,20,251,-0.8102,-1.0562,0.246,-0.19155,-0.251651,0.060101000000000016,54.18326693227091,-9,-1.1952191235059786
Full IQN,42,2021,All Base,ZScore20 + SpreadReturn + RollStd20 + DeltaBeta5d + VolS_roll20 + VolSM_roll20,2,20,251,-0.8102,-0.4369,-0.3733,-0.19155,-0.106597,-0.084953,52.191235059760956,-16,-0.7968127490039869
Full IQN,42,2021,All Base,ZScore20 + SpreadReturn + RollStd20 + DeltaBeta5d + VolS_roll20 + VolSM_roll20,3,20,251,-0.8102,0.4566,-1.2668,-0.19155,0.110653,-0.302203,61.354581673306775,-12,-1.1952191235059786
Full IQN,42,2021,All Base,ZScore20 + SpreadReturn + RollStd20 + DeltaBeta5d + VolS_roll20 + VolSM_roll20,4,20,251,-0.8102,-0.5107,-0.2995,-0.19155,-0.124684,-0.066866,58.16733067729084,-12,-1.992031872509962
Full IQN,42,2021,All Base,ZScore20 + SpreadReturn + RollStd20 + DeltaBeta5d + VolS_roll20 + VolSM_roll20,5,20,251,-0.8102,-1.2122,0.4019999999999999,-0.19155,-0.296848,0.105298,45.41832669322709,-10,-0.7968127490039869
Full IQN,42,2021,All Base,ZScore20 + SpreadReturn + RollStd20 + DeltaBeta5d + VolS_roll20 + VolSM_roll20,6,20,251,-0.8102,-0.8777,0.0675,-0.19155,-0.219538,0.027988000000000013,46.613545816733065,-14,-0.7968127490039869
Full IQN,42,2021,All Base,ZScore20 + SpreadReturn + RollStd20 + DeltaBeta5d + VolS_roll20 + VolSM_roll20,7,20,251,-0.8102,-0.01,-0.8002,-0.19155,-0.00245,-0.1891,51.79282868525896,-14,-1.1952191235059786
Full IQN,42,2021,All Base,ZScore20 + SpreadReturn + RollStd20 + DeltaBeta5d + VolS_roll20 + VolSM_roll20,8,20,251,-0.8102,-2.0475,1.2372999999999998,-0.19155,-0.503983,0.31243299999999996,51.79282868525896,-15,-3.1872509960159388
Full IQN,42,2021,All Base,ZScore20 + SpreadReturn + RollStd20 + DeltaBeta5d + VolS_roll20 + VolSM_roll20,9,20,251,-0.8102,0.6762,-1.4864000000000002,-0.19155,0.164259,-0.355809,61.354581673306775,-10,-0.7968127490039869
Full IQN,42,2021,All Base,ZScore20 + SpreadReturn + RollStd20 + DeltaBeta5d + VolS_roll20 + VolSM_roll20,10,20,251,-0.8102,-0.3707,-0.43950000000000006,-0.19155,-0.08976,-0.10178999999999999,51.79282868525896,-23,-5.577689243027889
Full IQN,42,2021,All Base,ZScore20 + SpreadReturn + RollStd20 + DeltaBeta5d + VolS_roll20 + VolSM_roll20,11,20,251,-0.8102,-1.5417,0.7315,-0.19155,-0.358066,0.166516,56.97211155378486,-14,2.39043824701195
Full IQN,42,2021,All Base,ZScore20 + SpreadReturn + RollStd20 + DeltaBeta5d + VolS_roll20 + VolSM_roll20,12,20,251,-0.8102,-0.7991,-0.011099999999999999,-0.19155,-0.195402,0.0038519999999999943,54.581673306772906,2,-1.1952191235059786
Full IQN,42,2021,All Base,ZScore20 + SpreadReturn + RollStd20 + DeltaBeta5d + VolS_roll20 + VolSM_roll20,13,20,251,-0.8102,-1.1272,0.31699999999999995,-0.19155,-0.279752,0.088202,54.581673306772906,-15,1.195219123505975
Full IQN,42,2021,All Base,ZScore20 + SpreadReturn + RollStd20 + DeltaBeta5d + VolS_roll20 + VolSM_roll20,14,20,251,-0.8102,-2.4797,1.6694999999999998,-0.19155,-0.589733,0.39818299999999995,56.17529880478087,17,4.382470119521912
Full IQN,42,2021,All Base,ZScore20 + SpreadReturn + RollStd20 + DeltaBeta5d + VolS_roll20 + VolSM_roll20,15,20,251,-0.8102,-1.4696,0.6594,-0.19155,-0.35838,0.16682999999999998,50.99601593625498,-16,-2.3904382470119536
Full IQN,42,2021,All Base,ZScore20 + SpreadReturn + RollStd20 + DeltaBeta5d + VolS_roll20 + VolSM_roll20,16,20,251,-0.8102,-1.3316,0.5213999999999999,-0.19155,-0.329931,0.13838099999999998,66.93227091633466,-1,-1.5936254980079703
Full IQN,42,2021,All Base,ZScore20 + SpreadReturn + RollStd20 + DeltaBeta5d + VolS_roll20 + VolSM_roll20,17,20,251,-0.8102,-0.7759,-0.0343,-0.19155,-0.183073,-0.008476999999999985,58.16733067729084,2,0.7968127490039834
Full IQN,42,2021,All Base,ZScore20 + SpreadReturn + RollStd20 + DeltaBeta5d + VolS_roll20 + VolSM_roll20,18,20,251,-0.8102,-1.4147,0.6045,-0.19155,-0.347843,0.15629300000000002,61.354581673306775,-7,-0.39840637450199523
Full IQN,42,2021,All Base,ZScore20 + SpreadReturn + RollStd20 + DeltaBeta5d + VolS_roll20 + VolSM_roll20,19,20,251,-0.8102,-0.1609,-0.6493,-0.19155,-0.039697,-0.151853,40.23904382470119,-5,-0.39840637450199523
Full IQN,42,2022,ZScore20,ZScore20,0,20,250,-0.2544,-0.3889,0.1345,-0.066701,-0.10582,0.039119,25.2,-2,-1.9999999999999996
Full IQN,42,2022,ZScore20,ZScore20,1,20,250,-0.2544,-0.7833,0.5288999999999999,-0.066701,-0.208577,0.141876,21.2,-15,-1.1999999999999993
Full IQN,42,2022,ZScore20,ZScore20,2,20,250,-0.2544,-0.8539,0.5994999999999999,-0.066701,-0.224606,0.15790500000000002,20.0,2,-0.39999999999999947
Full IQN,42,2022,ZScore20,ZScore20,3,20,250,-0.2544,-0.1171,-0.13730000000000003,-0.066701,-0.031258,-0.035442999999999995,18.4,8,0.0
Full IQN,42,2022,ZScore20,ZScore20,4,20,250,-0.2544,-0.3916,0.1372,-0.066701,-0.10514,0.038439,17.2,0,-1.5999999999999992
Full IQN,42,2022,ZScore20,ZScore20,5,20,250,-0.2544,-0.8833,0.6289,-0.066701,-0.24078,0.17407899999999998,18.8,-16,-2.3999999999999995
Full IQN,42,2022,ZScore20,ZScore20,6,20,250,-0.2544,-0.0931,-0.1613,-0.066701,-0.025264,-0.041436999999999995,20.0,-1,-1.1999999999999993
Full IQN,42,2022,ZScore20,ZScore20,7,20,250,-0.2544,-0.7398,0.4854,-0.066701,-0.200421,0.13372,18.8,-6,-1.5999999999999992
Full IQN,42,2022,ZScore20,ZScore20,8,20,250,-0.2544,-0.4483,0.19389999999999996,-0.066701,-0.121595,0.054894,16.0,0,-1.9999999999999996
Full IQN,42,2022,ZScore20,ZScore20,9,20,250,-0.2544,-0.6834,0.429,-0.066701,-0.184221,0.11752,20.4,0,-1.5999999999999992
Full IQN,42,2022,ZScore20,ZScore20,10,20,250,-0.2544,-0.4721,0.2177,-0.066701,-0.128257,0.061556000000000013,20.0,-11,-2.3999999999999995
Full IQN,42,2022,ZScore20,ZScore20,11,20,250,-0.2544,-0.5438,0.28939999999999994,-0.066701,-0.145381,0.07868000000000001,19.2,2,0.0
Full IQN,42,2022,ZScore20,ZScore20,12,20,250,-0.2544,0.3148,-0.5692,-0.066701,0.085639,-0.15234,20.8,-8,-2.7999999999999994
Full IQN,42,2022,ZScore20,ZScore20,13,20,250,-0.2544,0.1445,-0.39890000000000003,-0.066701,0.03869,-0.105391,20.0,-1,0.0
Full IQN,42,2022,ZScore20,ZScore20,14,20,250,-0.2544,-0.3928,0.13839999999999997,-0.066701,-0.106168,0.039467,18.0,1,-1.9999999999999996
Full IQN,42,2022,ZScore20,ZScore20,15,20,250,-0.2544,-0.9097,0.6553,-0.066701,-0.243202,0.17650100000000002,19.2,-2,-1.9999999999999996
Full IQN,42,2022,ZScore20,ZScore20,16,20,250,-0.2544,-0.2922,0.0378,-0.066701,-0.078399,0.011698,13.200000000000001,4,-0.7999999999999998
Full IQN,42,2022,ZScore20,ZScore20,17,20,250,-0.2544,-0.4165,0.16209999999999997,-0.066701,-0.109546,0.04284500000000001,21.6,-2,-0.7999999999999998
Full IQN,42,2022,ZScore20,ZScore20,18,20,250,-0.2544,-0.5916,0.3372,-0.066701,-0.15718,0.09047899999999999,16.400000000000002,-3,-0.7999999999999998
Full IQN,42,2022,ZScore20,ZScore20,19,20,250,-0.2544,-0.1266,-0.12780000000000002,-0.066701,-0.034549,-0.03215199999999999,25.6,-6,-2.3999999999999995
Full IQN,42,2022,SpreadReturn,SpreadReturn,0,20,250,-0.2544,-1.1128,0.8584,-0.066701,-0.303093,0.236392,40.0,0,-0.7999999999999998
Full IQN,42,2022,SpreadReturn,SpreadReturn,1,20,250,-0.2544,-1.5244,1.27,-0.066701,-0.402991,0.33629,40.8,13,-0.39999999999999947
Full IQN,42,2022,SpreadReturn,SpreadReturn,2,20,250,-0.2544,-0.5791,0.32469999999999993,-0.066701,-0.158347,0.09164599999999999,36.8,-1,-2.3999999999999995
Full IQN,42,2022,SpreadReturn,SpreadReturn,3,20,250,-0.2544,-0.8034,0.5489999999999999,-0.066701,-0.216214,0.149513,42.0,-3,0.0
Full IQN,42,2022,SpreadReturn,SpreadReturn,4,20,250,-0.2544,0.6465,-0.9009,-0.066701,0.174598,-0.24129899999999999,38.4,-4,-2.7999999999999994
Full IQN,42,2022,SpreadReturn,SpreadReturn,5,20,250,-0.2544,0.8343,-1.0887,-0.066701,0.225775,-0.292476,45.2,-4,-3.1999999999999993
Full IQN,42,2022,SpreadReturn,SpreadReturn,6,20,250,-0.2544,0.0388,-0.2932,-0.066701,0.010244,-0.076945,37.2,-7,0.0
Full IQN,42,2022,SpreadReturn,SpreadReturn,7,20,250,-0.2544,-1.8394,1.585,-0.066701,-0.488858,0.422157,44.4,-2,-1.1999999999999993
Full IQN,42,2022,SpreadReturn,SpreadReturn,8,20,250,-0.2544,0.0689,-0.32330000000000003,-0.066701,0.018312,-0.08501299999999999,41.199999999999996,13,0.40000000000000036
Full IQN,42,2022,SpreadReturn,SpreadReturn,9,20,250,-0.2544,-0.2944,0.03999999999999998,-0.066701,-0.077445,0.010744000000000004,52.0,7,0.40000000000000036
Full IQN,42,2022,SpreadReturn,SpreadReturn,10,20,250,-0.2544,-0.6941,0.43970000000000004,-0.066701,-0.189059,0.12235800000000001,44.800000000000004,1,-1.5999999999999992
Full IQN,42,2022,SpreadReturn,SpreadReturn,11,20,250,-0.2544,-0.7465,0.49210000000000004,-0.066701,-0.201751,0.13505,48.0,1,-0.39999999999999947
Full IQN,42,2022,SpreadReturn,SpreadReturn,12,20,250,-0.2544,-1.6204,1.366,-0.066701,-0.435347,0.368646,40.400000000000006,-5,0.40000000000000036
Full IQN,42,2022,SpreadReturn,SpreadReturn,13,20,250,-0.2544,-1.0342,0.7798,-0.066701,-0.277814,0.211113,40.0,16,-1.5999999999999992
Full IQN,42,2022,SpreadReturn,SpreadReturn,14,20,250,-0.2544,-0.9891,0.7346999999999999,-0.066701,-0.262888,0.196187,43.2,13,-0.7999999999999998
Full IQN,42,2022,SpreadReturn,SpreadReturn,15,20,250,-0.2544,-1.4195,1.1651,-0.066701,-0.386681,0.31998,40.8,4,-3.1999999999999993
Full IQN,42,2022,SpreadReturn,SpreadReturn,16,20,250,-0.2544,-2.0005,1.7461000000000002,-0.066701,-0.539343,0.472642,35.6,1,-1.5999999999999992
